ID,Palabra_ES,Categoria,Genero,Traduccion_EN,Traducciones_alt,Frase_ejemplo,Tema,Imagen,Audio
8d924e5e,desaparecido/a,adj,∅,disappeared,missing,El testigo lleva tres días desaparecido.,participios_resultados,,
046bcde8,descubierto/a,adj,∅,overdraft,overdrawn,Mi cuenta bancaria está en descubierto este mes.,dinero_finanzas,"<img src=""046bcde8.jpg"">",[sound:046bcde8.mp3]
c61c9f07,elegido/a,adj,∅,elected,chosen,El nuevo alcalde fue elegido la semana pasada.,gobierno_politica,,
38cbe791,empezado/a,adj,∅,started,begun,El proyecto ya ha empezado esta semana.,participios_resultados,,
b31e56e2,encontrado/a,adj,∅,found,,Por fin he encontrado mis llaves.,participios_resultados,,
4639fb63,entendido/a,adj,∅,got it,understood,"Queda entendido, nos vemos mañana a las nueve.",participios_resultados,,
953e355a,escrito/a,adj,∅,written,,El informe está escrito en inglés.,participios_resultados,,
83a41f38,escuchado/a,adj,∅,listened to,heard,He escuchado esa canción muchas veces.,participios_resultados,,
f6097068,frío/a,adj,∅,cold,,"Hoy hace un día muy frío, llévate un abrigo.",tiempo_clima,"<img src=""f6097068.jpg"">",[sound:f6097068.mp3]
6e184db4,gustado/a,adj,∅,liked,,Me ha gustado mucho la película.,emociones,,
3f06bbb2,hablado/a,adj,∅,spoken,,El inglés hablado aquí es muy claro.,participios_resultados,,
22893009,helado/a,adj,∅,ice cream,,Después de cenar pedimos un helado de chocolate.,comida,"<img src=""22893009.jpg"">",[sound:22893009.mp3]
4a62088d,ido/a,adj,∅,gone,,Ya se ha ido de la oficina.,participios_resultados,,
ddf08aae,invitado/a,adj,∅,guest,,Somos los invitados de honor en la boda.,eventos_circunstancias,,
9b33429b,jodido/a,adj,∅,fucked up,screwed,Estoy bastante jodido con tanto trabajo esta semana.,emociones,,
e97a0d31,leído/a,adj,∅,read,well-read,"Es una persona muy leída, lee todos los días.",educacion,"<img src=""e97a0d31.jpg"">",[sound:e97a0d31.mp3]
656b7885,limpio/a,adj,∅,clean,,La casa está limpia después de todo el fin de semana.,casa,"<img src=""656b7885.jpg"">",[sound:656b7885.mp3]
235b366c,metido/a,adj,∅,involved,,Está muy metido en el proyecto nuevo.,participios_resultados,"<img src=""235b366c.jpg"">",[sound:235b366c.mp3]
8439f241,nacido/a,adj,∅,born,,Es un artista nacido en Argentina.,familia,,
5d52c2d5,ocupado/a,adj,∅,busy,,Hoy estoy muy ocupado con reuniones de trabajo.,trabajo,"<img src=""5d52c2d5.jpg"">",[sound:5d52c2d5.mp3]
c638a421,ocurrido/a,adj,∅,occurred,happened,El accidente ocurrido ayer sigue en las noticias.,eventos_circunstancias,,
b3618e51,olvidado/a,adj,∅,forgotten,,He olvidado el nombre de ese restaurante.,participios_resultados,,
3d0a0808,oído/a,adj,∅,ear,,Me duele el oído desde esta mañana.,cuerpo_salud,"<img src=""3d0a0808.jpg"">",[sound:3d0a0808.mp3]
d7e805f3,pagado/a,adj,∅,paid,,El alquiler ya está pagado este mes.,dinero_finanzas,"<img src=""d7e805f3.jpg"">",[sound:d7e805f3.mp3]
937dd8c0,parado/a,adj,∅,standing,stopped,El coche está parado en medio de la calle.,participios_resultados,,
02f32065,pedido/a,adj,∅,order,request,Ya hicimos el pedido para la cena de esta noche.,comida,"<img src=""02f32065.jpg"">",[sound:02f32065.mp3]
fd8d7d04,pensado/a,adj,∅,thought,,Tengo todo bien pensado antes de la reunión.,participios_resultados,"<img src=""fd8d7d04.jpg"">",[sound:fd8d7d04.mp3]
2788c7f4,perdido/a,adj,∅,lost,,"Estamos perdidos, ¿nos puede indicar el camino al hotel?",viajes,"<img src=""2788c7f4.jpg"">",[sound:2788c7f4.mp3]
be90501f,preguntado/a,adj,∅,asked,,Me han preguntado por ti en la oficina.,participios_resultados,"<img src=""be90501f.jpg"">",[sound:be90501f.mp3]
392d8f1b,preparado/a,adj,∅,prepared,ready,Estoy preparado para la entrevista de trabajo.,participios_resultados,"<img src=""392d8f1b.jpg"">",[sound:392d8f1b.mp3]
8967978d,prometido/a,adj,∅,fiancé(e),,Mi prometida y yo nos casamos en septiembre.,familia,,
b2585cd4,puesto/a,adj,∅,position,job,Consiguió un puesto nuevo en la empresa.,trabajo,"<img src=""b2585cd4.jpg"">",[sound:b2585cd4.mp3]
72462b1c,quedado/a,adj,∅,left,remaining,Solo ha quedado un asiento libre en el tren.,participios_resultados,,
fc575b15,quieto/a,adj,∅,still,calm,"Por favor, quédate quieto mientras te tomo la foto.",cualidades_generales,,
c4eb68e8,recibido/a,adj,∅,received,,Hemos recibido tu correo esta mañana.,participios_resultados,,
e0c5a956,roto/a,adj,∅,broken,,El teléfono se me ha caído y está roto.,participios_resultados,,
c12f7ebb,sabido/a,adj,∅,known,,Es bien sabido que ese restaurante es el mejor de la zona.,participios_resultados,,
7775a384,sacado/a,adj,∅,taken out,withdrawn,He sacado dinero del cajero esta mañana.,dinero_finanzas,,
38119b13,salido/a,adj,∅,gone out,,Ha salido a comer con unos compañeros de trabajo.,rutina_diaria,,
07c715e9,seguido/a,adj,∅,followed,,Este consejo es seguido por muchos viajeros.,participios_resultados,,
d3fad7e9,sentado/a,adj,∅,seated,sitting,Llevo dos horas sentado en esta silla.,participios_resultados,,
3d67b349,sucedido/a,adj,∅,happened,occurred,Nadie sabe lo sucedido durante la reunión.,eventos_circunstancias,,
60c48eb0,sucio/a,adj,∅,dirty,,"La cocina está sucia, hay que limpiarla.",casa,,
9a2f910a,suelto/a,adj,∅,loose,,"Llevo el pelo suelto hoy, no me hice coleta.",participios_resultados,,
0728687f,tomado/a,adj,∅,taken,,"Ese asiento ya está tomado, lo siento.",participios_resultados,"<img src=""0728687f.jpg"">",[sound:0728687f.mp3]
3d823f89,trabajado/a,adj,∅,worked,,He trabajado muchas horas esta semana.,trabajo,"<img src=""3d823f89.jpg"">",[sound:3d823f89.mp3]
80eff2d8,unido/a,adj,∅,united,close-knit,Somos una familia muy unida.,familia,,
e1a5ef62,usado/a,adj,∅,used,second-hand,Compré un coche usado el mes pasado.,participios_resultados,,
80346a48,vestido/a,adj,∅,dress,,Compré un vestido nuevo para la boda.,ropa,"<img src=""80346a48.jpg"">",[sound:80346a48.mp3]
e12cc97f,vivido/a,adj,∅,lived,,Ha vivido en tres países diferentes.,participios_resultados,,
f5b5597f,americano/a,adj,∅,american,,Mi jefe es americano y vive en Madrid.,nacionalidades,"<img src=""f5b5597f.jpg"">",[sound:f5b5597f.mp3]
044c66e0,chino/a,adj,∅,chinese,,Cenamos en un restaurante chino ayer.,nacionalidades,,
e926f842,francés/a,adj,∅,french,,Tiene un acento francés muy marcado.,nacionalidades,"<img src=""e926f842.jpg"">",[sound:e926f842.mp3]
9685100f,anterior,adj,∅,previous,former,En el trabajo anterior ganaba menos dinero.,tiempo_temporal,"<img src=""9685100f.jpg"">",[sound:9685100f.mp3]
a7c2ab5f,completo/a,adj,∅,full,complete,"El vuelo está completo, no quedan asientos.",cantidad_grado,,
ec1baa07,contado/a,adj,∅,cash,,Prefiero pagar al contado en efectivo.,dinero_finanzas,"<img src=""ec1baa07.jpg"">",[sound:ec1baa07.mp3]
c693e31f,cuarto/a,adj,∅,fourth,,Vivimos en el cuarto piso del edificio.,numeros,,
4671fbdf,doble,adj,∅,double,,Reservamos una habitación doble en el hotel.,cantidad_grado,,
eb8de2fd,entero/a,adj,∅,whole,entire,Se comió el pastel entero él solo.,cantidad_grado,,
2a1585a8,final,adj,∅,end,,Llegamos al final de la reunión sin resolver nada.,tiempo_temporal,,
958153f1,general,adj,∅,general,overall,"En general, el equipo trabaja muy bien.",cualidades_generales,,
de0a1f2b,lleno/a,adj,∅,full,packed,El autobús va lleno a esta hora.,cantidad_grado,,
a06850b3,mayor,adj,∅,older,elder,Mi hermano mayor trabaja en tecnología.,cantidad_grado,,
63299e15,menor,adj,∅,minor,younger,Mi hermana menor todavía estudia en la universidad.,cantidad_grado,,
6fe641b2,máximo/a,adj,∅,maximum,,La velocidad máxima aquí es de cien kilómetros por hora.,cantidad_grado,"<img src=""6fe641b2.jpg"">",[sound:6fe641b2.mp3]
56f2571c,primero/a,adj,∅,first,,Es la primera vez que viajo a Europa.,numeros,"<img src=""56f2571c.jpg"">",[sound:56f2571c.mp3]
e7d715a9,principal,adj,∅,main,primary,El objetivo principal de la reunión es cerrar el contrato.,cualidades_generales,,
47caabad,secundario/a,adj,∅,secondary,,Ese es un problema secundario comparado con el presupuesto.,cualidades_generales,"<img src=""47caabad.jpg"">",[sound:47caabad.mp3]
1bc3378a,segundo/a,adj,∅,second,,Llegamos en segundo lugar en la competición.,numeros,,
6c2342be,siguiente,adj,∅,next,following,La siguiente parada es la estación central.,tiempo_temporal,,
5b9c5f4c,suficiente,adj,∅,enough,sufficient,No tenemos tiempo suficiente para terminar el proyecto.,cantidad_grado,"<img src=""5b9c5f4c.jpg"">",[sound:5b9c5f4c.mp3]
27f3765c,superior,adj,∅,superior,higher,El servicio de este hotel es superior al del año pasado.,cualidades_generales,,
0eb0b47c,tercer,adj,∅,third,,Vivo en el tercer piso de este edificio.,numeros,,
6382746b,tercero/a,adj,∅,third,,Quedó en tercera posición en la carrera.,numeros,,
fbb44b44,total,adj,∅,total,,El total de la cuenta es treinta y cinco euros.,cantidad_grado,"<img src=""fbb44b44.jpg"">",[sound:fbb44b44.mp3]
5fbaf60b,vacío/a,adj,∅,empty,,"La nevera está vacía, hay que hacer la compra.",cantidad_grado,,
a475a790,último/a,adj,∅,last,latest,Este es el último día de nuestras vacaciones.,tiempo_temporal,,
bb9036b5,único/a,adj,∅,unique,only,Es el único restaurante abierto a esta hora.,cualidades_generales,"<img src=""bb9036b5.jpg"">",[sound:bb9036b5.mp3]
66d5f497,mío/a,adj,∅,mine,,"Ese paraguas es mío, no tuyo.",pronombres,"<img src=""66d5f497.jpg"">",[sound:66d5f497.mp3]
d5d4366b,propio/a,adj,∅,own,,Tiene su propio negocio desde hace dos años.,pronombres,"<img src=""d5d4366b.jpg"">",[sound:d5d4366b.mp3]
0e62ef7b,tuyo/a,adj,∅,yours,,¿Esta maleta es tuya o de tu compañero?,pronombres,,
af5b57b4,vuestro/a,adj,∅,yours,,¿Este coche es vuestro o alquilado?,pronombres,,
5afb1302,acusado/a,adj,∅,defendant,accused,El acusado no se presentó al juicio.,ley_crimen,,
5f6a9aff,arrestado/a,adj,∅,arrested,,Quedó arrestado por conducir sin licencia.,ley_crimen,"<img src=""5f6a9aff.jpg"">",[sound:5f6a9aff.mp3]
93d82b40,asesinado/a,adj,∅,murdered,killed,El testigo fue asesinado antes del juicio.,ley_crimen,,
48438b67,criminal,adj,∅,criminal,,La policía busca al criminal desde hace semanas.,ley_crimen,,
c0da586c,culpable,adj,∅,guilty,,El jurado lo declaró culpable del delito.,ley_crimen,,
462bdd75,detenido/a,adj,∅,detainee,detained,El detenido pasó la noche en la comisaría.,ley_crimen,,
8f5cbf48,ilegal,adj,∅,illegal,,Es ilegal aparcar en esta calle.,ley_crimen,,
e7ed0769,inocente,adj,∅,innocent,,El acusado insiste en que es inocente.,ley_crimen,,
33e9aa57,jurado/a,adj,∅,jury,juror,El jurado tardó tres días en decidir.,ley_crimen,"<img src=""33e9aa57.jpg"">",[sound:33e9aa57.mp3]
2fbd4ee3,legal,adj,∅,legal,,Necesitamos asesoría legal para el contrato.,ley_crimen,,
0a65af72,robado/a,adj,∅,stolen,,Encontraron el coche robado dos días después.,ley_crimen,,
1e6fe781,sospechoso/a,adj,∅,suspect,suspicious,La policía interrogó al sospechoso durante horas.,ley_crimen,"<img src=""1e6fe781.jpg"">",[sound:1e6fe781.mp3]
702edc8a,absoluto/a,adj,∅,absolute,complete,Tengo una confianza absoluta en mi equipo.,cantidad_grado,"<img src=""702edc8a.jpg"">",[sound:702edc8a.mp3]
8ffc001c,aprendido/a,adj,∅,learned,,He aprendido mucho español este año.,participios_resultados,"<img src=""8ffc001c.jpg"">",[sound:8ffc001c.mp3]
685a06c8,bebido/a,adj,∅,drunk,,Ha bebido demasiado café hoy.,participios_resultados,,
2faac692,bienvenido/a,adj,∅,welcome,,"Bienvenidos a nuestro hotel, espero que disfruten la estancia.",viajes,,
05f50709,casado/a,adj,∅,married,,Llevan casados diez años.,familia,"<img src=""05f50709.jpg"">",[sound:05f50709.mp3]
9d99f846,celular,adj,∅,cell phone,mobile,Se me quedó el celular en casa esta mañana.,tecnologia,"<img src=""9d99f846.jpg"">",[sound:9d99f846.mp3]
a42a6c7f,central,adj,∅,central,,La oficina central está en el centro de la ciudad.,ciudad,,
a25f5efb,ciego/a,adj,∅,blind,,Mi abuelo quedó ciego hace unos años.,cuerpo_salud,,
6af24620,civil,adj,∅,civil,,Trabaja como funcionario civil en el ayuntamiento.,gobierno_politica,,
68b857c5,clínico/a,adj,∅,clinician,clinical,El estudio clínico terminó el mes pasado.,cuerpo_salud,"<img src=""68b857c5.jpg"">",[sound:68b857c5.mp3]
4072c1c3,comercial,adj,∅,commercial,business,Trabaja en el departamento comercial de la empresa.,trabajo,,
e0e75ff5,dado/a,adj,∅,given,,"Dado el mal tiempo, cancelamos el viaje.",participios_resultados,,
fbd9e795,derecho/a,adj,∅,right,straight,Sigue todo derecho y el hotel está a la izquierda.,viajes,,
639814f6,desgraciado/a,adj,∅,unfortunate,unlucky,Se siente desgraciado desde que perdió el trabajo.,emociones,"<img src=""639814f6.jpg"">",[sound:639814f6.mp3]
484f067f,diario/a,adj,∅,daily,everyday,Hago ejercicio como parte de mi rutina diaria.,rutina_diaria,,
049b3c9d,débil,adj,∅,weak,,"Me siento débil, creo que estoy enfermo.",cuerpo_salud,,
30ab2547,embarazado/a,adj,∅,pregnant,,Mi hermana está embarazada de seis meses.,cuerpo_salud,,
54d54a12,ex,adj,∅,ex,,Vi a mi ex en el supermercado ayer.,familia,,
5120ba40,exterior,adj,∅,exterior,outside,La pared exterior de la casa necesita pintura.,casa,,
ea9f91b2,extra,adj,∅,extra,,Pedimos una cama extra para la habitación.,cantidad_grado,"<img src=""ea9f91b2.jpg"">",[sound:ea9f91b2.mp3]
cd819311,familiar,adj,∅,family,,Tenemos una reunión familiar este fin de semana.,familia,"<img src=""cd819311.jpg"">",[sound:cd819311.mp3]
97e10870,federal,adj,∅,federal,,La ley federal cambió el año pasado.,gobierno_politica,,
14b1cf9d,fiscal,adj,∅,tax,,Tenemos que presentar la declaración fiscal en abril.,dinero_finanzas,"<img src=""14b1cf9d.jpg"">",[sound:14b1cf9d.mp3]
388bec35,físico/a,adj,∅,physical,,El trabajo requiere mucho esfuerzo físico.,cuerpo_salud,"<img src=""388bec35.jpg"">",[sound:388bec35.mp3]
d7c01d61,ganador/a,adj,∅,winner,,El equipo ganador recibió un premio en efectivo.,deportes,"<img src=""d7c01d61.jpg"">",[sound:d7c01d61.mp3]
247cd7c5,herido/a,adj,∅,injured,wounded,El conductor quedó herido tras el accidente.,cuerpo_salud,,
38a348ac,humano/a,adj,∅,human,,Cometer errores es parte del comportamiento humano.,cualidades_generales,,
99725c02,inmediato/a,adj,∅,immediate,,Necesito una respuesta inmediata sobre el contrato.,tiempo_temporal,"<img src=""99725c02.jpg"">",[sound:99725c02.mp3]
b79de4fb,interior,adj,∅,interior,inside,El interior de la casa es más grande de lo que parece.,casa,"<img src=""b79de4fb.jpg"">",[sound:b79de4fb.mp3]
b15fe0ab,junto/a,adj,∅,together,,Vivimos juntos desde hace dos años.,familia,"<img src=""b15fe0ab.jpg"">",[sound:b15fe0ab.mp3]
f5ddaf0c,local,adj,∅,local,,Prefiero comprar en el mercado local.,ciudad,,
355e8847,límite,adj,∅,limit,,El límite de velocidad en la ciudad es de cincuenta.,cantidad_grado,,
be458f90,matado/a,adj,∅,killed,,La policía encontró a la víctima matada en su propia casa.,ley_crimen,,
d0df4800,mental,adj,∅,mental,,Cuidar la salud mental es tan importante como la física.,cuerpo_salud,,
354b4ea2,militar,adj,∅,military,,Lleva un uniforme militar todos los días.,militar_guerra,"<img src=""354b4ea2.jpg"">",[sound:354b4ea2.mp3]
15be05eb,muerto/a,adj,∅,dead,,El árbol del jardín está muerto desde el invierno.,cuerpo_salud,"<img src=""15be05eb.jpg"">",[sound:15be05eb.mp3]
db0e056f,mundial,adj,∅,worldwide,global,Vieron la final del campeonato mundial de fútbol.,deportes,,
7303971a,médico/a,adj,∅,doctor,,Tengo cita con el médico mañana por la mañana.,cuerpo_salud,"<img src=""7303971a.jpg"">",[sound:7303971a.mp3]
2cb395ce,nacional,adj,∅,national,,"Es un feriado nacional, todo está cerrado.",gobierno_politica,"<img src=""2cb395ce.jpg"">",[sound:2cb395ce.mp3]
d72139a4,oficial,adj,∅,official,,Todavía no hay una fecha oficial para el evento.,gobierno_politica,,
931fe7d5,periódico/a,adj,∅,newspaper,,Leo el periódico todas las mañanas con el café.,medios_entretenimiento,,
0be5a6c8,personal,adj,∅,staff,,El personal del hotel fue muy amable con nosotros.,trabajo,,
e3538c3f,político/a,adj,∅,politician,,El político prometió bajar los impuestos.,gobierno_politica,,
c0cbc0bd,presente,adj,∅,present,,"Nos enfocamos en el presente, no en el pasado.",tiempo_temporal,,
5c3d63ed,profesional,adj,∅,professional,,Necesitamos una opinión profesional sobre el contrato.,trabajo,"<img src=""5c3d63ed.jpg"">",[sound:5c3d63ed.mp3]
0f0cde53,próximo/a,adj,∅,next,,Nos vemos la próxima semana en la oficina.,tiempo_temporal,,
6ea7447a,puto/a,adj,∅,fucking,damn,No encuentro las putas llaves por ningún lado.,cualidades_generales,,
4c621661,público/a,adj,∅,public,,Prefiero el transporte público para ir al trabajo.,ciudad,"<img src=""4c621661.jpg"">",[sound:4c621661.mp3]
c137d413,sexual,adj,∅,sexual,,La educación sexual es parte del programa escolar.,cuerpo_salud,"<img src=""c137d413.jpg"">",[sound:c137d413.mp3]
36fa3a19,social,adj,∅,social,,Pasa demasiado tiempo en las redes sociales.,tecnologia,,
f94288e1,temprano/a,adj,∅,early,,Mañana tengo un vuelo temprano al aeropuerto.,tiempo_temporal,,
5f7b3999,uniforme,adj,∅,uniform,,Los empleados llevan uniforme en esta tienda.,ropa,"<img src=""5f7b3999.jpg"">",[sound:5f7b3999.mp3]
4fea828a,vivo/a,adj,∅,live,alive,Vieron el partido en vivo por televisión.,medios_entretenimiento,,
1eaa8bb1,uno,num,♂,one,,Necesito comprar uno nuevo porque el mío está roto.,numeros,"<img src=""1eaa8bb1.jpg"">",[sound:1eaa8bb1.mp3]
0196f6c4,dos,num,♂,two,,Reservamos una mesa para dos personas.,numeros,"<img src=""0196f6c4.jpg"">",[sound:0196f6c4.mp3]
1798c7d9,tres,num,♂,three,,El vuelo sale a las tres de la tarde.,numeros,"<img src=""1798c7d9.jpg"">",[sound:1798c7d9.mp3]
2b556258,cuatro,num,♂,four,,Tiene cuatro hijos y vive en Sevilla.,numeros,,
64e38e70,cinco,num,♂,five,,El billete cuesta cinco euros.,numeros,"<img src=""64e38e70.jpg"">",[sound:64e38e70.mp3]
73e8e81b,seis,num,♂,six,,Llegamos al hotel a las seis de la tarde.,numeros,"<img src=""73e8e81b.jpg"">",[sound:73e8e81b.mp3]
f5368e0c,siete,num,♂,seven,,Trabajo siete horas cada día.,numeros,,
c312b0fa,ocho,num,♂,eight,,Mi vuelo sale a las ocho de la mañana.,numeros,"<img src=""c312b0fa.jpg"">",[sound:c312b0fa.mp3]
002f9389,nueve,num,♂,nine,,La reunión empieza a las nueve en punto.,numeros,,
18fba322,diez,num,♂,ten,,Compré diez entradas para el concierto.,numeros,"<img src=""18fba322.jpg"">",[sound:18fba322.mp3]
e2eff6c2,once,num,♂,eleven,,Salimos del trabajo a las once de la noche.,numeros,"<img src=""e2eff6c2.jpg"">",[sound:e2eff6c2.mp3]
614216bb,doce,num,♂,twelve,,Hay doce meses en un año.,numeros,,
12984f1c,trece,num,♂,thirteen,,Vivo en el número trece de esta calle.,numeros,,
8f010a53,catorce,num,♂,fourteen,,Llevamos catorce años trabajando juntos.,numeros,,
